Num,Date,Date,Open,High,Low,Close,Volume,Adj Close
890,7/23/1953,19563,24.23,24.23,24.23,24.23,1000000,24.23
891,7/24/1953,19564,24.23,24.23,24.23,24.23,890000,24.23
892,7/27/1953,19567,24.07,24.07,24.07,24.07,1210000,24.07
893,7/28/1953,19568,24.110001,24.110001,24.110001,24.110001,1080000,24.110001
894,7/29/1953,19569,24.26,24.26,24.26,24.26,1000000,24.26
895,7/30/1953,19570,24.49,24.49,24.49,24.49,1200000,24.49
896,7/31/1953,19571,24.75,24.75,24.75,24.75,1320000,24.75
897,8/3/1953,19574,24.84,24.84,24.84,24.84,1160000,24.84
898,8/4/1953,19575,24.780001,24.780001,24.780001,24.780001,1000000,24.780001
899,8/5/1953,19576,24.68,24.68,24.68,24.68,1080000,24.68
900,8/6/1953,19577,24.799999,24.799999,24.799999,24.799999,1200000,24.799999
901,8/7/1953,19578,24.780001,24.780001,24.780001,24.780001,950000,24.780001
902,8/10/1953,19581,24.75,24.75,24.75,24.75,1090000,24.75
903,8/11/1953,19582,24.719999,24.719999,24.719999,24.719999,940000,24.719999
904,8/12/1953,19583,24.780001,24.780001,24.780001,24.780001,990000,24.780001
905,8/13/1953,19584,24.73,24.73,24.73,24.73,1040000,24.73
906,8/14/1953,19585,24.620001,24.620001,24.620001,24.620001,1000000,24.620001
907,8/17/1953,19588,24.559999,24.559999,24.559999,24.559999,910000,24.559999
908,8/18/1953,19589,24.459999,24.459999,24.459999,24.459999,1030000,24.459999
909,8/19/1953,19590,24.309999,24.309999,24.309999,24.309999,1400000,24.309999
910,8/20/1953,19591,24.290001,24.290001,24.290001,24.290001,860000,24.290001
911,8/21/1953,19592,24.35,24.35,24.35,24.35,850000,24.35
912,8/24/1953,19595,24.09,24.09,24.09,24.09,1320000,24.09
913,8/25/1953,19596,23.93,23.93,23.93,23.93,1470000,23.93
914,8/26/1953,19597,23.860001,23.860001,23.860001,23.860001,1060000,23.860001
915,8/27/1953,19598,23.790001,23.790001,23.790001,23.790001,1290000,23.790001
916,8/28/1953,19599,23.74,23.74,23.74,23.74,1060000,23.74
917,8/31/1953,19602,23.32,23.32,23.32,23.32,2190000,23.32
918,9/1/1953,19603,23.42,23.42,23.42,23.42,1580000,23.42
919,9/2/1953,19604,23.559999,23.559999,23.559999,23.559999,1110000,23.559999
920,9/3/1953,19605,23.51,23.51,23.51,23.51,900000,23.51
921,9/4/1953,19606,23.57,23.57,23.57,23.57,770000,23.57
922,9/8/1953,19610,23.610001,23.610001,23.610001,23.610001,740000,23.610001
923,9/9/1953,19611,23.65,23.65,23.65,23.65,860000,23.65
924,9/10/1953,19612,23.41,23.41,23.41,23.41,1010000,23.41
925,9/11/1953,19613,23.139999,23.139999,23.139999,23.139999,1930000,23.139999
926,9/14/1953,19616,22.709999,22.709999,22.709999,22.709999,2550000,22.709999
927,9/15/1953,19617,22.9,22.9,22.9,22.9,2850000,22.9
928,9/16/1953,19618,23.01,23.01,23.01,23.01,1570000,23.01
929,9/17/1953,19619,23.07,23.07,23.07,23.07,1290000,23.07
930,9/18/1953,19620,22.950001,22.950001,22.950001,22.950001,1190000,22.950001
931,9/21/1953,19623,22.879999,22.879999,22.879999,22.879999,1070000,22.879999
932,9/22/1953,19624,23.200001,23.200001,23.200001,23.200001,1300000,23.200001
933,9/23/1953,19625,23.23,23.23,23.23,23.23,1240000,23.23
934,9/24/1953,19626,23.24,23.24,23.24,23.24,1020000,23.24
935,9/25/1953,19627,23.299999,23.299999,23.299999,23.299999,910000,23.299999
936,9/28/1953,19630,23.450001,23.450001,23.450001,23.450001,1150000,23.450001
937,9/29/1953,19631,23.49,23.49,23.49,23.49,1170000,23.49
938,9/30/1953,19632,23.35,23.35,23.35,23.35,940000,23.35
939,10/1/1953,19633,23.49,23.49,23.49,23.49,940000,23.49
940,10/2/1953,19634,23.59,23.59,23.59,23.59,890000,23.59
941,10/5/1953,19637,23.48,23.48,23.48,23.48,930000,23.48
942,10/6/1953,19638,23.389999,23.389999,23.389999,23.389999,1100000,23.389999
943,10/7/1953,19639,23.58,23.58,23.58,23.58,1010000,23.58
944,10/8/1953,19640,23.620001,23.620001,23.620001,23.620001,960000,23.620001
945,10/9/1953,19641,23.66,23.66,23.66,23.66,900000,23.66
946,10/13/1953,19645,23.57,23.57,23.57,23.57,1130000,23.57
947,10/14/1953,19646,23.68,23.68,23.68,23.68,1290000,23.68
948,10/15/1953,19647,23.950001,23.950001,23.950001,23.950001,1710000,23.950001
949,10/16/1953,19648,24.139999,24.139999,24.139999,24.139999,1620000,24.139999
950,10/19/1953,19651,24.16,24.16,24.16,24.16,1190000,24.16
951,10/20/1953,19652,24.17,24.17,24.17,24.17,1280000,24.17
952,10/21/1953,19653,24.190001,24.190001,24.190001,24.190001,1320000,24.190001
953,10/22/1953,19654,24.299999,24.299999,24.299999,24.299999,1330000,24.299999
954,10/23/1953,19655,24.35,24.35,24.35,24.35,1330000,24.35
955,10/26/1953,19658,24.309999,24.309999,24.309999,24.309999,1340000,24.309999
956,10/27/1953,19659,24.26,24.26,24.26,24.26,1170000,24.26
957,10/28/1953,19660,24.290001,24.290001,24.290001,24.290001,1260000,24.290001
958,10/29/1953,19661,24.58,24.58,24.58,24.58,1610000,24.58
959,10/30/1953,19662,24.540001,24.540001,24.540001,24.540001,1400000,24.540001
960,11/2/1953,19665,24.66,24.66,24.66,24.66,1340000,24.66
961,11/4/1953,19667,24.51,24.51,24.51,24.51,1480000,24.51
962,11/5/1953,19668,24.639999,24.639999,24.639999,24.639999,1720000,24.639999
963,11/6/1953,19669,24.610001,24.610001,24.610001,24.610001,1700000,24.610001
964,11/9/1953,19672,24.66,24.66,24.66,24.66,1440000,24.66
965,11/10/1953,19673,24.370001,24.370001,24.370001,24.370001,1340000,24.370001
966,11/12/1953,19675,24.459999,24.459999,24.459999,24.459999,1390000,24.459999
967,11/13/1953,19676,24.540001,24.540001,24.540001,24.540001,1540000,24.540001
968,11/16/1953,19679,24.379999,24.379999,24.379999,24.379999,1490000,24.379999
969,11/17/1953,19680,24.25,24.25,24.25,24.25,1250000,24.25
970,11/18/1953,19681,24.290001,24.290001,24.290001,24.290001,1250000,24.290001
971,11/19/1953,19682,24.4,24.4,24.4,24.4,1420000,24.4
972,11/20/1953,19683,24.440001,24.440001,24.440001,24.440001,1300000,24.440001
973,11/23/1953,19686,24.360001,24.360001,24.360001,24.360001,1410000,24.360001
974,11/24/1953,19687,24.5,24.5,24.5,24.5,1470000,24.5
975,11/25/1953,19688,24.52,24.52,24.52,24.52,1540000,24.52
976,11/27/1953,19690,24.66,24.66,24.66,24.66,1600000,24.66
977,11/30/1953,19693,24.76,24.76,24.76,24.76,1960000,24.76
978,12/1/1953,19694,24.780001,24.780001,24.780001,24.780001,1580000,24.780001
979,12/2/1953,19695,24.950001,24.950001,24.950001,24.950001,1850000,24.950001
980,12/3/1953,19696,24.969999,24.969999,24.969999,24.969999,1740000,24.969999
981,12/4/1953,19697,24.98,24.98,24.98,24.98,1390000,24.98
982,12/7/1953,19700,24.950001,24.950001,24.950001,24.950001,1410000,24.950001
983,12/8/1953,19701,24.870001,24.870001,24.870001,24.870001,1390000,24.870001
984,12/9/1953,19702,24.84,24.84,24.84,24.84,1410000,24.84
985,12/10/1953,19703,24.780001,24.780001,24.780001,24.780001,1420000,24.780001
986,12/11/1953,19704,24.76,24.76,24.76,24.76,1440000,24.76
987,12/14/1953,19707,24.690001,24.690001,24.690001,24.690001,1540000,24.690001
988,12/15/1953,19708,24.709999,24.709999,24.709999,24.709999,1450000,24.709999
989,12/16/1953,19709,24.959999,24.959999,24.959999,24.959999,1880000,24.959999
990,12/17/1953,19710,24.940001,24.940001,24.940001,24.940001,1600000,24.940001
991,12/18/1953,19711,24.99,24.99,24.99,24.99,1550000,24.99
992,12/21/1953,19714,24.950001,24.950001,24.950001,24.950001,1690000,24.950001
993,12/22/1953,19715,24.76,24.76,24.76,24.76,1720000,24.76
994,12/23/1953,19716,24.690001,24.690001,24.690001,24.690001,1570000,24.690001
995,12/24/1953,19717,24.799999,24.799999,24.799999,24.799999,1270000,24.799999
996,12/28/1953,19721,24.709999,24.709999,24.709999,24.709999,1570000,24.709999
997,12/29/1953,19722,24.549999,24.549999,24.549999,24.549999,2140000,24.549999
998,12/30/1953,19723,24.76,24.76,24.76,24.76,2050000,24.76
999,12/31/1953,19724,24.809999,24.809999,24.809999,24.809999,2490000,24.809999
1000,1/4/1954,19728,24.950001,24.950001,24.950001,24.950001,1310000,24.950001
1001,1/5/1954,19729,25.1,25.1,25.1,25.1,1520000,25.1
1002,1/6/1954,19730,25.139999,25.139999,25.139999,25.139999,1460000,25.139999
1003,1/7/1954,19731,25.059999,25.059999,25.059999,25.059999,1540000,25.059999
1004,1/8/1954,19732,24.93,24.93,24.93,24.93,1260000,24.93
1005,1/11/1954,19735,24.799999,24.799999,24.799999,24.799999,1220000,24.799999
1006,1/12/1954,19736,24.93,24.93,24.93,24.93,1250000,24.93
1007,1/13/1954,19737,25.07,25.07,25.07,25.07,1420000,25.07
1008,1/14/1954,19738,25.190001,25.190001,25.190001,25.190001,1530000,25.190001
1009,1/15/1954,19739,25.43,25.43,25.43,25.43,2180000,25.43
1010,1/18/1954,19742,25.43,25.43,25.43,25.43,1580000,25.43
1011,1/19/1954,19743,25.68,25.68,25.68,25.68,1840000,25.68
1012,1/20/1954,19744,25.75,25.75,25.75,25.75,1960000,25.75
1013,1/21/1954,19745,25.790001,25.790001,25.790001,25.790001,1780000,25.790001
1014,1/22/1954,19746,25.85,25.85,25.85,25.85,1890000,25.85
1015,1/25/1954,19749,25.93,25.93,25.93,25.93,1860000,25.93
1016,1/26/1954,19750,26.09,26.09,26.09,26.09,2120000,26.09
1017,1/27/1954,19751,26.01,26.01,26.01,26.01,2020000,26.01
1018,1/28/1954,19752,26.02,26.02,26.02,26.02,1730000,26.02
1019,1/29/1954,19753,26.08,26.08,26.08,26.08,1950000,26.08
1020,2/1/1954,19756,25.99,25.99,25.99,25.99,1740000,25.99
1021,2/2/1954,19757,25.92,25.92,25.92,25.92,1420000,25.92
1022,2/3/1954,19758,26.01,26.01,26.01,26.01,1690000,26.01
1023,2/4/1954,19759,26.200001,26.200001,26.200001,26.200001,2040000,26.200001
1024,2/5/1954,19760,26.299999,26.299999,26.299999,26.299999,2030000,26.299999
1025,2/8/1954,19763,26.23,26.23,26.23,26.23,2180000,26.23
1026,2/9/1954,19764,26.17,26.17,26.17,26.17,1880000,26.17
1027,2/10/1954,19765,26.139999,26.139999,26.139999,26.139999,1790000,26.139999
1028,2/11/1954,19766,26.059999,26.059999,26.059999,26.059999,1860000,26.059999
1029,2/12/1954,19767,26.120001,26.120001,26.120001,26.120001,1730000,26.120001
1030,2/15/1954,19770,26.040001,26.040001,26.040001,26.040001,2080000,26.040001
1031,2/16/1954,19771,25.809999,25.809999,25.809999,25.809999,1870000,25.809999
1032,2/17/1954,19772,25.860001,25.860001,25.860001,25.860001,1740000,25.860001
1033,2/18/1954,19773,25.860001,25.860001,25.860001,25.860001,1500000,25.860001
1034,2/19/1954,19774,25.92,25.92,25.92,25.92,1510000,25.92
1035,2/23/1954,19778,25.83,25.83,25.83,25.83,1470000,25.83
1036,2/24/1954,19779,25.83,25.83,25.83,25.83,1350000,25.83
1037,2/25/1954,19780,25.91,25.91,25.91,25.91,1470000,25.91
1038,2/26/1954,19781,26.15,26.15,26.15,26.15,1910000,26.15
1039,3/1/1954,19784,26.25,26.25,26.25,26.25,2040000,26.25
1040,3/2/1954,19785,26.32,26.32,26.32,26.32,1980000,26.32
1041,3/3/1954,19786,26.32,26.32,26.32,26.32,2240000,26.32
1042,3/4/1954,19787,26.41,26.41,26.41,26.41,1830000,26.41
1043,3/5/1954,19788,26.52,26.52,26.52,26.52,2030000,26.52
1044,3/8/1954,19791,26.450001,26.450001,26.450001,26.450001,1650000,26.450001
1045,3/9/1954,19792,26.51,26.51,26.51,26.51,1630000,26.51
1046,3/10/1954,19793,26.57,26.57,26.57,26.57,1870000,26.57
1047,3/11/1954,19794,26.690001,26.690001,26.690001,26.690001,2050000,26.690001
1048,3/12/1954,19795,26.690001,26.690001,26.690001,26.690001,1980000,26.690001
1049,3/15/1954,19798,26.57,26.57,26.57,26.57,1680000,26.57
1050,3/16/1954,19799,26.559999,26.559999,26.559999,26.559999,1540000,26.559999
1051,3/17/1954,19800,26.620001,26.620001,26.620001,26.620001,1740000,26.620001
1052,3/18/1954,19801,26.73,26.73,26.73,26.73,2020000,26.73
1053,3/19/1954,19802,26.809999,26.809999,26.809999,26.809999,1930000,26.809999
1054,3/22/1954,19805,26.790001,26.790001,26.790001,26.790001,1800000,26.790001
1055,3/23/1954,19806,26.6,26.6,26.6,26.6,2180000,26.6
1056,3/24/1954,19807,26.469999,26.469999,26.469999,26.469999,1900000,26.469999
1057,3/25/1954,19808,26.42,26.42,26.42,26.42,1720000,26.42
1058,3/26/1954,19809,26.559999,26.559999,26.559999,26.559999,1550000,26.559999
1059,3/29/1954,19812,26.66,26.66,26.66,26.66,1870000,26.66
1060,3/30/1954,19813,26.690001,26.690001,26.690001,26.690001,2130000,26.690001
1061,3/31/1954,19814,26.940001,26.940001,26.940001,26.940001,2690000,26.940001
1062,4/1/1954,19815,27.17,27.17,27.17,27.17,2270000,27.17
1063,4/2/1954,19816,27.209999,27.209999,27.209999,27.209999,1830000,27.209999
1064,4/5/1954,19819,27.26,27.26,27.26,27.26,1710000,27.26
1065,4/6/1954,19820,27.01,27.01,27.01,27.01,2120000,27.01
1066,4/7/1954,19821,27.110001,27.110001,27.110001,27.110001,1830000,27.110001
1067,4/8/1954,19822,27.379999,27.379999,27.379999,27.379999,2300000,27.379999
1068,4/9/1954,19823,27.379999,27.379999,27.379999,27.379999,2360000,27.379999
1069,4/12/1954,19826,27.57,27.57,27.57,27.57,1790000,27.57
1070,4/13/1954,19827,27.639999,27.639999,27.639999,27.639999,2020000,27.639999
1071,4/14/1954,19828,27.85,27.85,27.85,27.85,2330000,27.85
1072,4/15/1954,19829,27.940001,27.940001,27.940001,27.940001,2200000,27.940001
1073,4/19/1954,19833,27.76,27.76,27.76,27.76,2430000,27.76
1074,4/20/1954,19834,27.75,27.75,27.75,27.75,1860000,27.75
1075,4/21/1954,19835,27.639999,27.639999,27.639999,27.639999,1870000,27.639999
1076,4/22/1954,19836,27.68,27.68,27.68,27.68,1750000,27.68
1077,4/23/1954,19837,27.780001,27.780001,27.780001,27.780001,1990000,27.780001
1078,4/26/1954,19840,27.879999,27.879999,27.879999,27.879999,2150000,27.879999
1079,4/27/1954,19841,27.709999,27.709999,27.709999,27.709999,1970000,27.709999
1080,4/28/1954,19842,27.76,27.76,27.76,27.76,2120000,27.76
1081,4/29/1954,19843,28.18,28.18,28.18,28.18,2150000,28.18
1082,4/30/1954,19844,28.26,28.26,28.26,28.26,2450000,28.26
1083,5/3/1954,19847,28.209999,28.209999,28.209999,28.209999,1870000,28.209999
1084,5/4/1954,19848,28.280001,28.280001,28.280001,28.280001,1990000,28.280001
1085,5/5/1954,19849,28.290001,28.290001,28.290001,28.290001,2020000,28.290001
1086,5/6/1954,19850,28.51,28.51,28.51,28.51,1980000,28.51
1087,5/7/1954,19851,28.65,28.65,28.65,28.65,2070000,28.65
1088,5/10/1954,19854,28.620001,28.620001,28.620001,28.620001,1800000,28.620001
1089,5/11/1954,19855,28.49,28.49,28.49,28.49,1770000,28.49
1090,5/12/1954,19856,28.719999,28.719999,28.719999,28.719999,2210000,28.719999
1091,5/13/1954,19857,28.559999,28.559999,28.559999,28.559999,2340000,28.559999
1092,5/14/1954,19858,28.799999,28.799999,28.799999,28.799999,1970000,28.799999
1093,5/17/1954,19861,28.84,28.84,28.84,28.84,2040000,28.84
1094,5/18/1954,19862,28.85,28.85,28.85,28.85,2250000,28.85
1095,5/19/1954,19863,28.719999,28.719999,28.719999,28.719999,2170000,28.719999
1096,5/20/1954,19864,28.82,28.82,28.82,28.82,2070000,28.82
1097,5/21/1954,19865,28.99,28.99,28.99,28.99,2620000,28.99
1098,5/24/1954,19868,29,29,29,29,2330000,29
1099,5/25/1954,19869,28.93,28.93,28.93,28.93,2050000,28.93
1100,5/26/1954,19870,29.17,29.17,29.17,29.17,2180000,29.17
1101,5/27/1954,19871,29.049999,29.049999,29.049999,29.049999,2230000,29.049999
1102,5/28/1954,19872,29.190001,29.190001,29.190001,29.190001,1940000,29.190001
1103,6/1/1954,19876,29.190001,29.190001,29.190001,29.190001,1850000,29.190001
1104,6/2/1954,19877,29.16,29.16,29.16,29.16,1930000,29.16
1105,6/3/1954,19878,29.15,29.15,29.15,29.15,1810000,29.15
1106,6/4/1954,19879,29.1,29.1,29.1,29.1,1720000,29.1
1107,6/7/1954,19882,28.99,28.99,28.99,28.99,1520000,28.99
1108,6/8/1954,19883,28.34,28.34,28.34,28.34,2540000,28.34
1109,6/9/1954,19884,28.15,28.15,28.15,28.15,2360000,28.15
1110,6/10/1954,19885,28.34,28.34,28.34,28.34,1610000,28.34
1111,6/11/1954,19886,28.58,28.58,28.58,28.58,1630000,28.58
1112,6/14/1954,19889,28.620001,28.620001,28.620001,28.620001,1420000,28.620001
1113,6/15/1954,19890,28.83,28.83,28.83,28.83,1630000,28.83
1114,6/16/1954,19891,29.040001,29.040001,29.040001,29.040001,2070000,29.040001
1115,6/17/1954,19892,28.959999,28.959999,28.959999,28.959999,1810000,28.959999
1116,6/18/1954,19893,29.040001,29.040001,29.040001,29.040001,1580000,29.040001
1117,6/21/1954,19896,29.059999,29.059999,29.059999,29.059999,1820000,29.059999
1118,6/22/1954,19897,29.08,29.08,29.08,29.08,2100000,29.08
1119,6/23/1954,19898,29.129999,29.129999,29.129999,29.129999,2090000,29.129999
1120,6/24/1954,19899,29.26,29.26,29.26,29.26,2260000,29.26
1121,6/25/1954,19900,29.200001,29.200001,29.200001,29.200001,2060000,29.200001
1122,6/28/1954,19903,29.280001,29.280001,29.280001,29.280001,1890000,29.280001
1123,6/29/1954,19904,29.43,29.43,29.43,29.43,2580000,29.43
1124,6/30/1954,19905,29.209999,29.209999,29.209999,29.209999,1950000,29.209999
1125,7/1/1954,19906,29.209999,29.209999,29.209999,29.209999,1860000,29.209999
1126,7/2/1954,19907,29.59,29.59,29.59,29.59,1980000,29.59
1127,7/6/1954,19911,29.92,29.92,29.92,29.92,2560000,29.92
1128,7/7/1954,19912,29.940001,29.940001,29.940001,29.940001,2380000,29.940001
1129,7/8/1954,19913,29.940001,29.940001,29.940001,29.940001,2080000,29.940001
1130,7/9/1954,19914,30.139999,30.139999,30.139999,30.139999,2240000,30.139999
1131,7/12/1954,19917,30.120001,30.120001,30.120001,30.120001,2330000,30.120001
1132,7/13/1954,19918,30.02,30.02,30.02,30.02,2430000,30.02
1133,7/14/1954,19919,30.09,30.09,30.09,30.09,2520000,30.09
1134,7/15/1954,19920,30.190001,30.190001,30.190001,30.190001,3000000,30.190001
1135,7/16/1954,19921,30.059999,30.059999,30.059999,30.059999,2540000,30.059999
1136,7/19/1954,19924,29.98,29.98,29.98,29.98,2370000,29.98
1137,7/20/1954,19925,29.84,29.84,29.84,29.84,2580000,29.84
1138,7/21/1954,19926,30.030001,30.030001,30.030001,30.030001,2510000,30.030001
1139,7/22/1954,19927,30.27,30.27,30.27,30.27,2890000,30.27
1140,7/23/1954,19928,30.309999,30.309999,30.309999,30.309999,2520000,30.309999
1141,7/26/1954,19931,30.34,30.34,30.34,30.34,2110000,30.34
1142,7/27/1954,19932,30.52,30.52,30.52,30.52,2690000,30.52
1143,7/28/1954,19933,30.58,30.58,30.58,30.58,2740000,30.58
1144,7/29/1954,19934,30.690001,30.690001,30.690001,30.690001,2710000,30.690001
1145,7/30/1954,19935,30.879999,30.879999,30.879999,30.879999,2800000,30.879999
1146,8/2/1954,19938,30.99,30.99,30.99,30.99,2850000,30.99
1147,8/3/1954,19939,30.93,30.93,30.93,30.93,2970000,30.93
1148,8/4/1954,19940,30.9,30.9,30.9,30.9,3620000,30.9
1149,8/5/1954,19941,30.77,30.77,30.77,30.77,3150000,30.77
1150,8/6/1954,19942,30.379999,30.379999,30.379999,30.379999,3350000,30.379999
1151,8/9/1954,19945,30.120001,30.120001,30.120001,30.120001,2280000,30.120001
1152,8/10/1954,19946,30.370001,30.370001,30.370001,30.370001,2890000,30.370001
1153,8/11/1954,19947,30.719999,30.719999,30.719999,30.719999,3440000,30.719999
1154,8/12/1954,19948,30.59,30.59,30.59,30.59,2680000,30.59
1155,8/13/1954,19949,30.719999,30.719999,30.719999,30.719999,2500000,30.719999
1156,8/16/1954,19952,31.049999,31.049999,31.049999,31.049999,2760000,31.049999
1157,8/17/1954,19953,31.120001,31.120001,31.120001,31.120001,2900000,31.120001
1158,8/18/1954,19954,31.09,31.09,31.09,31.09,2390000,31.09
1159,8/19/1954,19955,31.16,31.16,31.16,31.16,2320000,31.16
1160,8/20/1954,19956,31.209999,31.209999,31.209999,31.209999,2110000,31.209999
1161,8/23/1954,19959,31,31,31,31,2020000,31
1162,8/24/1954,19960,30.870001,30.870001,30.870001,30.870001,2000000,30.870001
1163,8/25/1954,19961,30.65,30.65,30.65,30.65,2280000,30.65
1164,8/26/1954,19962,30.57,30.57,30.57,30.57,2060000,30.57
1165,8/27/1954,19963,30.66,30.66,30.66,30.66,1740000,30.66
1166,8/30/1954,19966,30.35,30.35,30.35,30.35,1950000,30.35
1167,8/31/1954,19967,29.83,29.83,29.83,29.83,2640000,29.83
1168,9/1/1954,19968,30.040001,30.040001,30.040001,30.040001,1790000,30.040001
1169,9/2/1954,19969,30.27,30.27,30.27,30.27,1600000,30.27
1170,9/3/1954,19970,30.5,30.5,30.5,30.5,1630000,30.5
1171,9/7/1954,19974,30.66,30.66,30.66,30.66,1860000,30.66
1172,9/8/1954,19975,30.68,30.68,30.68,30.68,1970000,30.68
1173,9/9/1954,19976,30.73,30.73,30.73,30.73,1700000,30.73
1174,9/10/1954,19977,30.84,30.84,30.84,30.84,1870000,30.84
1175,9/13/1954,19980,31.120001,31.120001,31.120001,31.120001,2030000,31.120001
1176,9/14/1954,19981,31.280001,31.280001,31.280001,31.280001,2120000,31.280001
1177,9/15/1954,19982,31.290001,31.290001,31.290001,31.290001,2110000,31.290001
1178,9/16/1954,19983,31.459999,31.459999,31.459999,31.459999,1880000,31.459999
1179,9/17/1954,19984,31.709999,31.709999,31.709999,31.709999,2250000,31.709999
1180,9/20/1954,19987,31.57,31.57,31.57,31.57,2060000,31.57
1181,9/21/1954,19988,31.790001,31.790001,31.790001,31.790001,1770000,31.790001
1182,9/22/1954,19989,32,32,32,32,2260000,32
1183,9/23/1954,19990,32.18,32.18,32.18,32.18,2340000,32.18
1184,9/24/1954,19991,32.400002,32.400002,32.400002,32.400002,2340000,32.400002
1185,9/27/1954,19994,32.529999,32.529999,32.529999,32.529999,2190000,32.529999
1186,9/28/1954,19995,32.689999,32.689999,32.689999,32.689999,1800000,32.689999
1187,9/29/1954,19996,32.5,32.5,32.5,32.5,1810000,32.5
1188,9/30/1954,19997,32.310001,32.310001,32.310001,32.310001,1840000,32.310001
1189,10/1/1954,19998,32.290001,32.290001,32.290001,32.290001,1850000,32.290001
1190,10/4/1954,20001,32.470001,32.470001,32.470001,32.470001,2000000,32.470001
1191,10/5/1954,20002,32.630001,32.630001,32.630001,32.630001,2300000,32.630001
1192,10/6/1954,20003,32.759998,32.759998,32.759998,32.759998,2570000,32.759998
1193,10/7/1954,20004,32.689999,32.689999,32.689999,32.689999,1810000,32.689999
1194,10/8/1954,20005,32.669998,32.669998,32.669998,32.669998,2120000,32.669998
1195,10/11/1954,20008,32.41,32.41,32.41,32.41,2100000,32.41
1196,10/12/1954,20009,32.279999,32.279999,32.279999,32.279999,1620000,32.279999
1197,10/13/1954,20010,32.27,32.27,32.27,32.27,2070000,32.27
1198,10/14/1954,20011,31.879999,31.879999,31.879999,31.879999,2540000,31.879999
1199,10/15/1954,20012,31.709999,31.709999,31.709999,31.709999,2250000,31.709999
1200,10/18/1954,20015,31.83,31.83,31.83,31.83,1790000,31.83
1201,10/19/1954,20016,31.91,31.91,31.91,31.91,1900000,31.91
1202,10/20/1954,20017,32.169998,32.169998,32.169998,32.169998,2380000,32.169998
1203,10/21/1954,20018,32.130001,32.130001,32.130001,32.130001,2320000,32.130001
1204,10/22/1954,20019,32.130001,32.130001,32.130001,32.130001,2080000,32.130001
1205,10/25/1954,20022,31.959999,31.959999,31.959999,31.959999,2340000,31.959999
1206,10/26/1954,20023,31.940001,31.940001,31.940001,31.940001,2010000,31.940001
1207,10/27/1954,20024,32.02,32.02,32.02,32.02,2030000,32.02
1208,10/28/1954,20025,31.879999,31.879999,31.879999,31.879999,2190000,31.879999
1209,10/29/1954,20026,31.68,31.68,31.68,31.68,1900000,31.68
1210,11/1/1954,20029,31.790001,31.790001,31.790001,31.790001,1790000,31.790001
1211,11/3/1954,20031,32.439999,32.439999,32.439999,32.439999,2700000,32.439999
1212,11/4/1954,20032,32.82,32.82,32.82,32.82,3140000,32.82
1213,11/5/1954,20033,32.709999,32.709999,32.709999,32.709999,2950000,32.709999
1214,11/8/1954,20036,33.02,33.02,33.02,33.02,3180000,33.02
1215,11/9/1954,20037,33.150002,33.150002,33.150002,33.150002,3240000,33.150002
1216,11/10/1954,20038,33.18,33.18,33.18,33.18,2070000,33.18
1217,11/11/1954,20039,33.470001,33.470001,33.470001,33.470001,2960000,33.470001
1218,11/12/1954,20040,33.540001,33.540001,33.540001,33.540001,3720000,33.540001
1219,11/15/1954,20043,33.470001,33.470001,33.470001,33.470001,3080000,33.470001
1220,11/16/1954,20044,33.57,33.57,33.57,33.57,3260000,33.57
1221,11/17/1954,20045,33.630001,33.630001,33.630001,33.630001,3830000,33.630001
1222,11/18/1954,20046,33.439999,33.439999,33.439999,33.439999,3530000,33.439999
1223,11/19/1954,20047,33.450001,33.450001,33.450001,33.450001,3130000,33.450001
1224,11/22/1954,20050,33.580002,33.580002,33.580002,33.580002,3000000,33.580002
1225,11/23/1954,20051,34.029999,34.029999,34.029999,34.029999,3690000,34.029999
1226,11/24/1954,20052,34.220001,34.220001,34.220001,34.220001,3990000,34.220001
1227,11/26/1954,20054,34.549999,34.549999,34.549999,34.549999,3010000,34.549999
1228,11/29/1954,20057,34.540001,34.540001,34.540001,34.540001,3300000,34.540001
1229,11/30/1954,20058,34.240002,34.240002,34.240002,34.240002,3440000,34.240002
1230,12/1/1954,20059,33.990002,33.990002,33.990002,33.990002,3100000,33.990002
1231,12/2/1954,20060,34.18,34.18,34.18,34.18,3190000,34.18
1232,12/3/1954,20061,34.490002,34.490002,34.490002,34.490002,3790000,34.490002
1233,12/6/1954,20064,34.759998,34.759998,34.759998,34.759998,3960000,34.759998
1234,12/7/1954,20065,34.919998,34.919998,34.919998,34.919998,3820000,34.919998
1235,12/8/1954,20066,34.860001,34.860001,34.860001,34.860001,4150000,34.860001
1236,12/9/1954,20067,34.689999,34.689999,34.689999,34.689999,3300000,34.689999
1237,12/10/1954,20068,34.560001,34.560001,34.560001,34.560001,3250000,34.560001
1238,12/13/1954,20071,34.59,34.59,34.59,34.59,2750000,34.59
1239,12/14/1954,20072,34.349998,34.349998,34.349998,34.349998,2650000,34.349998
1240,12/15/1954,20073,34.560001,34.560001,34.560001,34.560001,2740000,34.560001
1241,12/16/1954,20074,34.93,34.93,34.93,34.93,3390000,34.93
1242,12/17/1954,20075,35.919998,35.919998,35.919998,35.919998,3730000,35.919998
1243,12/20/1954,20078,35.330002,35.330002,35.330002,35.330002,3770000,35.330002
1244,12/21/1954,20079,35.380001,35.380001,35.380001,35.380001,3630000,35.380001
1245,12/22/1954,20080,35.34,35.34,35.34,35.34,3460000,35.34
